Date Time,, y(1) B.02,y(2) B.T, y(3) B.CO2,y(4) F.T
11/23/18 21:34,,16.3,73.56,1119,34.22
11/23/18 21:34,,16.3,73.58,1117,34.21
11/23/18 21:34,,16.3,73.58,1117,34.19
11/23/18 21:34,,16.3,73.59,1115,34.18
11/23/18 21:34,,16.3,73.59,1115,34.17
11/23/18 21:34,,16.3,73.59,1115,34.15
11/23/18 21:34,,16.3,73.61,1113,34.13
11/23/18 21:34,,16.3,73.61,1113,34.12
11/23/18 21:34,,16.3,73.62,1110,34.1
11/23/18 21:34,,16.3,73.62,1110,34.09
11/23/18 21:34,,16.3,73.63,1106,34.08
11/23/18 21:34,,16.3,73.63,1106,34.06
11/23/18 21:34,,16.4,73.65,1100,34.05
11/23/18 21:34,,16.4,73.65,1100,34.04
11/23/18 21:34,,16.4,73.66,1094,34.03
11/23/18 21:34,,16.4,73.66,1094,34.01
11/23/18 21:34,,16.4,73.68,1087,34
11/23/18 21:33,,16.4,73.68,1087,34
11/23/18 21:33,,16.5,73.69,1080,33.99
11/23/18 21:33,,16.5,73.69,1080,33.98
11/23/18 21:33,,16.5,73.71,1075,33.98
11/23/18 21:33,,16.5,73.71,1075,33.97
11/23/18 21:33,,16.5,73.73,1072,33.97
11/23/18 21:33,,16.6,73.73,1072,33.97
11/23/18 21:33,,16.6,73.75,1070,33.97
11/23/18 21:33,,16.6,73.75,1068,33.97
11/23/18 21:33,,16.6,73.76,1068,33.97
11/23/18 21:33,,16.7,73.78,1063,33.97
11/23/18 21:33,,16.7,73.78,1063,33.97
11/23/18 21:33,,16.7,73.78,1063,33.97
11/23/18 21:33,,16.7,73.8,1058,33.97
11/23/18 21:33,,16.7,73.82,1051,33.97
11/23/18 21:33,,16.7,73.82,1051,33.97
11/23/18 21:33,,16.7,73.84,1046,33.99
11/23/18 21:33,,16.8,73.84,1046,33.99
11/23/18 21:33,,16.8,73.85,1044,33.99
11/23/18 21:33,,16.8,73.85,1044,33.99
11/23/18 21:33,,16.8,73.87,1042,34
11/23/18 21:33,,16.8,73.87,1042,34
11/23/18 21:33,,16.8,73.89,1042,34.01
11/23/18 21:33,,16.8,73.89,1042,34.02
11/23/18 21:33,,16.8,73.9,1041,34.03
11/23/18 21:33,,16.8,73.9,1041,34.04
11/23/18 21:33,,16.9,73.92,1041,34.06
11/23/18 21:33,,16.9,73.92,1041,34.07
11/23/18 21:33,,16.9,73.93,1040,34.09
11/23/18 21:33,,16.9,73.93,1040,34.1
11/23/18 21:33,,16.9,73.95,1040,34.11
11/23/18 21:33,,16.9,73.95,1040,34.13
11/23/18 21:33,,16.9,73.96,1040,34.14
11/23/18 21:33,,16.9,73.96,1040,34.16
11/23/18 21:33,,16.9,73.98,1040,34.19
11/23/18 21:33,,16.9,73.98,1041,34.21
11/23/18 21:33,,17,73.98,1041,34.24
11/23/18 21:33,,17,73.99,1041,34.26
11/23/18 21:33,,17,74,1042,34.28
11/23/18 21:33,,17,74,1042,
11/23/18 21:33,,17,74.02,1044,
11/23/18 21:33,,17,74.02,1044,
11/23/18 21:33,,16.9,74.03,1047,
11/23/18 21:33,,16.9,74.03,1047,
11/23/18 21:33,,16.9,74.04,1050,
11/23/18 21:33,,16.9,74.04,1050,
11/23/18 21:33,,16.9,74.06,1055,
11/23/18 21:33,,16.9,74.06,1055,
11/23/18 21:33,,16.9,74.07,1060,
11/23/18 21:33,,16.9,74.07,1060,
11/23/18 21:33,,16.9,74.08,1065,
11/23/18 21:33,,16.9,74.08,1065,
11/23/18 21:33,,16.9,74.1,1071,
11/23/18 21:33,,16.9,74.1,1071,
11/23/18 21:33,,16.9,74.11,1080,
11/23/18 21:33,,16.9,74.11,1080,
11/23/18 21:33,,16.9,74.12,1090,
11/23/18 21:33,,16.9,74.12,1090,
11/23/18 21:33,,16.9,74.13,1104,
11/23/18 21:33,,16.9,74.13,1104,
11/23/18 21:32,,16.9,74.14,1119,
11/23/18 21:32,,16.9,74.14,1119,
11/23/18 21:32,,16.9,74.15,1138,
11/23/18 21:32,,16.9,74.16,1156,
11/23/18 21:32,,16.9,74.16,1156,
11/23/18 21:32,,16.9,74.18,1177,
11/23/18 21:32,,16.9,74.18,1177,
11/23/18 21:32,,16.9,74.19,1198,
11/23/18 21:32,,16.9,74.19,1198,
11/23/18 21:32,,16.9,74.21,1220,
11/23/18 21:32,,16.9,74.21,1220,
11/23/18 21:32,,16.9,74.22,1240,
11/23/18 21:32,,16.9,74.22,1240,
11/23/18 21:32,,16.9,74.23,1265,
11/23/18 21:32,,16.9,74.23,1265,
11/23/18 21:32,,16.9,74.24,1293,
11/23/18 21:32,,16.9,74.24,1293,
11/23/18 21:32,,16.9,74.26,1327,
11/23/18 21:32,,16.9,74.26,1327,
11/23/18 21:32,,16.9,74.27,1352,
11/23/18 21:32,,16.9,74.27,1352,
11/23/18 21:32,,16.9,74.28,1376,
11/23/18 21:32,,16.9,74.28,1376,
11/23/18 21:32,,16.9,74.29,1387,
11/23/18 21:32,,16.9,74.29,1387,
11/23/18 21:32,,16.9,74.3,1396,
11/23/18 21:32,,16.9,74.3,1396,
11/23/18 21:32,,16.9,74.31,1401,
11/23/18 21:32,,16.9,74.32,1407,
11/23/18 21:32,,16.9,74.32,1407,
11/23/18 21:32,,16.9,74.32,1407,
11/23/18 21:32,,16.9,74.33,1413,
11/23/18 21:32,,16.9,74.33,1413,
11/23/18 21:32,,16.9,74.34,1418,
11/23/18 21:32,,16.9,74.34,1418,
11/23/18 21:32,,16.9,74.35,1421,
11/23/18 21:32,,16.9,74.35,1421,
11/23/18 21:32,,16.9,74.36,1423,
11/23/18 21:32,,16.9,74.36,1423,
11/23/18 21:32,,16.9,74.37,1425,
11/23/18 21:32,,17,74.37,1425,
11/23/18 21:32,,16.9,74.37,1428,
11/23/18 21:32,,16.9,74.37,1428,
11/23/18 21:32,,16.9,74.38,1433,
11/23/18 21:32,,16.9,74.38,1433,
11/23/18 21:32,,16.9,74.39,1439,
11/23/18 21:32,,16.9,74.39,1439,
11/23/18 21:32,,16.9,74.39,1444,
11/23/18 21:32,,16.9,74.39,1444,
11/23/18 21:32,,16.9,74.4,1447,
11/23/18 21:32,,16.9,74.4,1447,
11/23/18 21:32,,16.9,74.41,1447,
11/23/18 21:32,,16.9,74.41,1447,
11/23/18 21:32,,16.9,74.41,1447,
11/23/18 21:32,,16.9,74.41,1446,
11/23/18 21:32,,16.9,74.42,1446,
11/23/18 21:32,,16.9,74.42,1444,
11/23/18 21:32,,17,74.42,1444,
11/23/18 21:32,,17,74.43,1442,
11/23/18 21:32,,17,74.43,1442,
11/23/18 21:31,,17,74.44,1437,
11/23/18 21:31,,17,74.44,1437,
11/23/18 21:31,,17,74.44,1429,
11/23/18 21:31,,17,74.44,1429,
11/23/18 21:31,,17,74.45,1418,
11/23/18 21:31,,17,74.45,1418,
11/23/18 21:31,,17,74.46,1403,
11/23/18 21:31,,17,74.46,1403,
11/23/18 21:31,,16.9,74.46,1382,
11/23/18 21:31,,16.9,74.46,1382,
11/23/18 21:31,,16.9,74.47,1368,
11/23/18 21:31,,16.9,74.47,1368,
11/23/18 21:31,,16.9,74.48,1359,
11/23/18 21:31,,17,74.48,1359,
11/23/18 21:31,,17,74.49,1356,
11/23/18 21:31,,17,74.49,1356,
11/23/18 21:31,,17,74.49,1356,
11/23/18 21:31,,17,74.49,1352,
11/23/18 21:31,,16.9,74.49,1352,
11/23/18 21:31,,16.9,74.5,1347,
11/23/18 21:31,,16.9,74.5,1347,
11/23/18 21:31,,16.9,74.5,1338,
11/23/18 21:31,,17,74.51,1330,
11/23/18 21:31,,16.9,74.51,1330,
11/23/18 21:31,,16.9,74.52,1324,
11/23/18 21:31,,16.9,74.52,1324,
11/23/18 21:31,,16.9,74.52,1320,
11/23/18 21:31,,16.9,74.52,1320,
11/23/18 21:31,,16.9,74.53,1315,
11/23/18 21:31,,16.9,74.53,1315,
11/23/18 21:31,,16.9,74.54,1310,
11/23/18 21:31,,16.9,74.54,1310,
11/23/18 21:31,,16.9,74.54,1303,
11/23/18 21:31,,16.9,74.54,1303,
11/23/18 21:31,,16.9,74.55,1293,
11/23/18 21:31,,16.9,74.55,1293,
11/23/18 21:31,,16.9,74.56,1280,
11/23/18 21:31,,16.9,74.56,1280,
11/23/18 21:31,,16.9,74.56,1271,
11/23/18 21:31,,16.9,74.56,1271,
11/23/18 21:31,,16.9,74.57,1265,
11/23/18 21:31,,16.9,74.57,1265,
11/23/18 21:31,,16.9,74.58,1263,
11/23/18 21:31,,16.9,74.58,1263,
11/23/18 21:31,,16.9,74.59,1260,
11/23/18 21:31,,16.9,74.59,1260,
11/23/18 21:31,,16.9,74.59,1257,
11/23/18 21:31,,16.9,74.59,1253,
11/23/18 21:31,,17,74.6,1253,
11/23/18 21:31,,17,74.61,1249,
11/23/18 21:31,,17,74.61,1249,
11/23/18 21:31,,17,74.62,1242,
11/23/18 21:31,,17,74.62,1242,
11/23/18 21:31,,17,74.62,1236,
11/23/18 21:31,,17,74.62,1236,
11/23/18 21:31,,17,74.63,1230,
11/23/18 21:31,,17,74.63,1230,
11/23/18 21:31,,16.9,74.63,1225,
11/23/18 21:31,,16.9,74.63,1225,
11/23/18 21:31,,16.9,74.64,1218,
11/23/18 21:30,,17,74.64,1218,
11/23/18 21:30,,17,74.64,1212,
11/23/18 21:30,,17,74.64,1212,
11/23/18 21:30,,17,74.65,1209,
11/23/18 21:30,,17,74.65,1209,
11/23/18 21:30,,17,74.65,1207,
11/23/18 21:30,,17,74.65,1207,
11/23/18 21:30,,17,74.65,1207,
11/23/18 21:30,,17,74.66,1204,
11/23/18 21:30,,17,74.66,1204,
11/23/18 21:30,,17,74.66,1202,
11/23/18 21:30,,17,74.66,1202,
11/23/18 21:30,,17,74.66,1199,
11/23/18 21:30,,17,74.66,1199,
11/23/18 21:30,,17,74.67,1195,
11/23/18 21:30,,17,74.67,1190,
11/23/18 21:30,,17,74.67,1190,
11/23/18 21:30,,17,74.68,1185,
11/23/18 21:30,,17,74.68,1185,
11/23/18 21:30,,17,74.69,1178,
11/23/18 21:30,,17,74.69,1178,
11/23/18 21:30,,17,74.7,1170,
11/23/18 21:30,,17,74.7,1170,
11/23/18 21:30,,17,74.7,1161,
11/23/18 21:30,,17,74.7,1161,
11/23/18 21:30,,17,74.71,1155,
11/23/18 21:30,,17,74.71,1155,
11/23/18 21:30,,17,74.72,1150,
11/23/18 21:30,,17,74.72,1150,
11/23/18 21:30,,17,74.73,1146,
11/23/18 21:30,,17,74.73,1146,
11/23/18 21:30,,17,74.74,1142,
11/23/18 21:30,,17,74.74,1142,
11/23/18 21:30,,17,74.74,1138,
11/23/18 21:30,,17,74.74,1138,
11/23/18 21:30,,17,74.75,1133,
11/23/18 21:30,,17,74.75,1133,
11/23/18 21:30,,17,74.75,1127,
11/23/18 21:30,,17,74.75,1127,
11/23/18 21:30,,17,74.76,1121,
11/23/18 21:30,,17,74.76,1115,
11/23/18 21:30,,17,74.76,1115,
11/23/18 21:30,,17,74.77,1109,
11/23/18 21:30,,17,74.77,1109,
11/23/18 21:30,,17,74.77,1105,
11/23/18 21:30,,17,74.77,1105,
11/23/18 21:30,,17,74.78,1103,
11/23/18 21:30,,17,74.78,1103,
11/23/18 21:30,,16.9,74.79,1103,
11/23/18 21:30,,17,74.79,1103,
11/23/18 21:30,,17,74.8,1103,
11/23/18 21:30,,17,74.8,1103,
11/23/18 21:30,,16.9,74.8,1104,
11/23/18 21:30,,16.9,74.8,1104,
11/23/18 21:30,,16.9,74.81,1105,
11/23/18 21:30,,16.9,74.81,1105,
11/23/18 21:30,,16.9,74.82,1106,
11/23/18 21:30,,16.9,74.82,1106,
11/23/18 21:30,,16.9,74.82,1106,
11/23/18 21:30,,16.9,74.82,1107,
11/23/18 21:29,,16.9,74.82,1107,
11/23/18 21:29,,16.9,74.83,1110,
11/23/18 21:29,,16.9,74.83,1110,
11/23/18 21:29,,16.9,74.83,1113,
11/23/18 21:29,,16.9,74.83,1113,
11/23/18 21:29,,16.9,74.84,1115,
11/23/18 21:29,,16.9,74.84,1115,
11/23/18 21:29,,16.9,74.84,1117,
11/23/18 21:29,,16.9,74.84,1118,
11/23/18 21:29,,16.9,74.84,1118,
11/23/18 21:29,,16.9,74.85,1119,
11/23/18 21:29,,16.9,74.85,1119,
11/23/18 21:29,,16.9,74.85,1121,
11/23/18 21:29,,16.9,74.85,1121,
11/23/18 21:29,,16.9,74.85,1124,
11/23/18 21:29,,16.9,74.85,1124,
11/23/18 21:29,,16.9,74.85,1128,
11/23/18 21:29,,16.9,74.85,1128,
11/23/18 21:29,,16.9,74.85,1135,
11/23/18 21:29,,16.9,74.85,1135,
11/23/18 21:29,,16.9,74.85,1145,
11/23/18 21:29,,16.9,74.85,1145,
11/23/18 21:29,,16.8,74.86,1158,
11/23/18 21:29,,16.8,74.86,1158,
11/23/18 21:29,,16.8,74.86,1173,
11/23/18 21:29,,16.8,74.86,1173,
11/23/18 21:29,,16.8,74.86,1189,
11/23/18 21:29,,16.8,74.86,1189,
11/23/18 21:29,,16.8,74.86,1205,
11/23/18 21:29,,16.8,74.86,1205,
11/23/18 21:29,,16.8,74.86,1218,
11/23/18 21:29,,16.8,74.86,1218,
11/23/18 21:29,,16.8,74.86,1227,
11/23/18 21:29,,16.8,74.86,1227,
11/23/18 21:29,,16.8,74.86,1235,
11/23/18 21:29,,16.8,74.86,1241,
11/23/18 21:29,,16.8,74.86,1241,
11/23/18 21:29,,16.8,74.86,1247,
11/23/18 21:29,,16.8,74.86,1247,
11/23/18 21:29,,16.8,74.86,1247,
11/23/18 21:29,,16.8,74.86,1247,
11/23/18 21:29,,16.8,74.86,1247,
11/23/18 21:29,,16.8,74.86,1247,
11/23/18 21:29,,16.8,74.86,1245,
11/23/18 21:29,,16.8,74.86,1245,
11/23/18 21:29,,16.8,74.86,1243,
11/23/18 21:29,,16.8,74.86,1243,
11/23/18 21:29,,16.8,74.86,1240,
11/23/18 21:29,,16.8,74.86,1240,
11/23/18 21:29,,16.8,74.86,1236,
11/23/18 21:29,,16.8,74.86,1236,
11/23/18 21:29,,16.8,74.86,1236,
11/23/18 21:29,,16.8,74.86,1231,
11/23/18 21:29,,16.8,74.86,1225,
11/23/18 21:29,,16.8,74.86,1225,
11/23/18 21:29,,16.8,74.86,1225,
11/23/18 21:29,,16.8,74.86,1219,
11/23/18 21:29,,16.8,74.86,1219,
11/23/18 21:29,,16.8,74.86,1210,
11/23/18 21:29,,16.8,74.86,1210,
11/23/18 21:28,,16.8,74.86,1198,
11/23/18 21:28,,16.8,74.86,1180,
11/23/18 21:28,,16.8,74.86,1180,
11/23/18 21:28,,16.8,74.86,1159,
11/23/18 21:28,,16.8,74.86,1159,
11/23/18 21:28,,16.8,74.86,1131,
11/23/18 21:28,,16.8,74.86,1131,
11/23/18 21:28,,16.8,74.86,1115,
11/23/18 21:28,,16.8,74.86,1115,
11/23/18 21:28,,16.8,74.86,1108,
11/23/18 21:28,,16.8,74.86,1108,
11/23/18 21:28,,16.8,74.86,1105,
11/23/18 21:28,,16.8,74.86,1105,
11/23/18 21:28,,16.8,74.86,1103,
11/23/18 21:28,,16.8,74.86,1103,
11/23/18 21:28,,16.8,74.86,1100,
11/23/18 21:28,,16.8,74.86,1100,
11/23/18 21:28,,16.8,74.86,1098,
11/23/18 21:28,,16.8,74.86,1098,
11/23/18 21:28,,16.8,74.86,1097,
11/23/18 21:28,,16.8,74.86,1097,
11/23/18 21:28,,16.8,74.86,1094,
11/23/18 21:28,,16.8,74.86,1094,
11/23/18 21:28,,16.8,74.86,1091,
11/23/18 21:28,,16.8,74.86,1091,
11/23/18 21:28,,16.8,74.86,1087,
11/23/18 21:28,,16.8,74.86,1082,
11/23/18 21:28,,16.8,74.86,1082,
11/23/18 21:28,,16.8,74.86,1076,
11/23/18 21:28,,16.8,74.86,1076,
11/23/18 21:28,,16.8,74.86,1068,
11/23/18 21:28,,16.8,74.86,1068,
11/23/18 21:28,,16.8,74.86,1068,
11/23/18 21:28,,16.8,74.86,1059,
11/23/18 21:28,,16.8,74.86,1059,
11/23/18 21:28,,16.8,74.86,1051,
11/23/18 21:28,,16.8,74.86,1051,
11/23/18 21:28,,16.8,74.86,1041,
11/23/18 21:28,,16.8,74.86,1028,
11/23/18 21:28,,16.8,74.86,1028,
11/23/18 21:28,,16.8,74.86,1028,
11/23/18 21:28,,16.8,74.86,1013,
11/23/18 21:28,,16.8,74.86,1013,
11/23/18 21:28,,16.8,74.87,994,
11/23/18 21:28,,16.8,74.87,994,
11/23/18 21:28,,16.8,74.87,972,
11/23/18 21:28,,16.8,74.87,972,
11/23/18 21:28,,16.8,74.87,947,
11/23/18 21:28,,16.8,74.87,947,
11/23/18 21:28,,16.8,74.87,920,
11/23/18 21:28,,16.8,74.87,920,
11/23/18 21:28,,16.8,74.87,898,
11/23/18 21:28,,16.8,74.87,898,
11/23/18 21:28,,16.8,74.87,873,
11/23/18 21:28,,16.8,74.87,873,
11/23/18 21:28,,16.8,74.87,859,
11/23/18 21:28,,16.8,74.87,849,
11/23/18 21:28,,16.8,74.87,849,
11/23/18 21:28,,16.8,74.87,844,
11/23/18 21:27,,16.8,74.87,844,
11/23/18 21:27,,16.8,74.87,839,
11/23/18 21:27,,16.7,74.87,839,
11/23/18 21:27,,16.7,74.87,833,
11/23/18 21:27,,16.7,74.87,833,
11/23/18 21:27,,16.7,74.87,828,
11/23/18 21:27,,16.7,74.87,828,
11/23/18 21:27,,16.7,74.87,826,
11/23/18 21:27,,16.7,74.87,826,
11/23/18 21:27,,16.7,74.87,826,
11/23/18 21:27,,16.7,74.87,826,
11/23/18 21:27,,16.7,74.87,826,
11/23/18 21:27,,16.7,74.87,826,
11/23/18 21:27,,16.7,74.87,827,
11/23/18 21:27,,16.7,74.87,827,
11/23/18 21:27,,16.7,74.87,828,
11/23/18 21:27,,16.7,74.87,828,
11/23/18 21:27,,16.7,74.87,829,
11/23/18 21:27,,16.7,74.87,829,
11/23/18 21:27,,16.7,74.87,831,
11/23/18 21:27,,16.8,74.87,831,
11/23/18 21:27,,16.8,74.87,832,
11/23/18 21:27,,16.8,74.87,833,
11/23/18 21:27,,16.8,74.87,833,
11/23/18 21:27,,16.8,74.87,835,
11/23/18 21:27,,16.8,74.87,835,
11/23/18 21:27,,16.8,74.87,837,
11/23/18 21:27,,16.8,74.87,837,
11/23/18 21:27,,16.8,74.87,839,
11/23/18 21:27,,16.8,74.87,839,
11/23/18 21:27,,16.8,74.87,839,
11/23/18 21:27,,16.8,74.87,842,
11/23/18 21:27,,16.8,74.87,844,
11/23/18 21:27,,16.8,74.87,844,
11/23/18 21:27,,16.8,74.87,845,
11/23/18 21:27,,16.8,74.87,845,
11/23/18 21:27,,16.8,74.87,845,
11/23/18 21:27,,16.8,74.86,846,
11/23/18 21:27,,16.8,74.86,846,
11/23/18 21:27,,16.8,74.86,847,
11/23/18 21:27,,16.8,74.86,847,
11/23/18 21:27,,16.7,74.86,848,
11/23/18 21:27,,16.7,74.86,848,
11/23/18 21:27,,16.7,74.86,848,
11/23/18 21:27,,16.7,74.86,848,
11/23/18 21:27,,16.7,74.86,848,
11/23/18 21:27,,16.7,74.86,848,
11/23/18 21:27,,16.7,74.86,848,
11/23/18 21:27,,16.7,74.86,847,
11/23/18 21:27,,16.7,74.86,847,
11/23/18 21:27,,16.7,74.85,847,
11/23/18 21:27,,16.7,74.85,847,
11/23/18 21:27,,16.7,74.85,846,
11/23/18 21:27,,16.7,74.85,846,
11/23/18 21:27,,16.7,74.85,846,
11/23/18 21:27,,16.7,74.85,846,
11/23/18 21:27,,16.7,74.85,845,
11/23/18 21:27,,16.7,74.85,845,
11/23/18 21:27,,16.7,74.84,844,
11/23/18 21:27,,16.7,74.84,844,
11/23/18 21:26,,16.7,74.84,843,
11/23/18 21:26,,16.7,74.84,843,
11/23/18 21:26,,16.7,74.84,843,
11/23/18 21:26,,16.7,74.83,842,
11/23/18 21:26,,16.7,74.83,841,
11/23/18 21:26,,16.7,74.83,841,
11/23/18 21:26,,16.7,74.82,840,
11/23/18 21:26,,16.7,74.82,840,
11/23/18 21:26,,16.6,74.82,840,
11/23/18 21:26,,16.6,74.82,839,
11/23/18 21:26,,16.6,74.81,838,
11/23/18 21:26,,16.6,74.81,838,
11/23/18 21:26,,16.6,74.81,837,
11/23/18 21:26,,16.6,74.81,837,
11/23/18 21:26,,16.6,74.8,837,
11/23/18 21:26,,16.6,74.8,836,
11/23/18 21:26,,16.6,74.8,836,
11/23/18 21:26,,16.6,74.79,836,
11/23/18 21:26,,16.6,74.79,836,
11/23/18 21:26,,16.6,74.78,835,
11/23/18 21:26,,16.5,74.78,835,
11/23/18 21:26,,16.5,74.77,835,
11/23/18 21:26,,16.5,74.77,835,
11/23/18 21:26,,16.5,74.76,834,
11/23/18 21:26,,16.5,74.76,834,
11/23/18 21:26,,16.5,74.75,834,
11/23/18 21:26,,16.5,74.75,834,
11/23/18 21:26,,16.5,74.74,833,
11/23/18 21:26,,16.5,74.74,833,
11/23/18 21:26,,16.5,74.74,833,
11/23/18 21:26,,16.5,74.73,833,
11/23/18 21:26,,16.5,74.73,833,
11/23/18 21:26,,16.4,74.72,833,
11/23/18 21:26,,16.4,74.72,833,
11/23/18 21:26,,16.4,74.72,833,
11/23/18 21:26,,16.4,74.72,833,
11/23/18 21:26,,16.4,74.71,832,
11/23/18 21:26,,16.4,74.71,832,
11/23/18 21:26,,16.4,74.7,832,
11/23/18 21:26,,16.4,74.7,832,
11/23/18 21:26,,16.4,74.69,832,
11/23/18 21:26,,16.4,74.69,832,
11/23/18 21:26,,16.4,74.68,832,
11/23/18 21:26,,16.4,74.68,832,
11/23/18 21:26,,16.4,74.68,832,
11/23/18 21:26,,16.4,74.67,832,
11/23/18 21:26,,16.4,74.67,832,
11/23/18 21:26,,16.4,74.66,832,
11/23/18 21:26,,16.4,74.66,832,
11/23/18 21:26,,16.5,74.66,832,
11/23/18 21:26,,16.5,74.66,832,
11/23/18 21:26,,16.5,74.66,832,
11/23/18 21:26,,16.5,74.66,832,
11/23/18 21:26,,16.5,74.66,831,
11/23/18 21:26,,16.5,74.66,831,
11/23/18 21:26,,16.5,74.65,830,
11/23/18 21:26,,16.6,74.65,830,
11/23/18 21:26,,16.6,74.65,827,
11/23/18 21:26,,16.6,74.65,827,
11/23/18 21:26,,16.6,74.65,823,
11/23/18 21:25,,16.6,74.65,823,
11/23/18 21:25,,16.6,74.65,820,
11/23/18 21:25,,16.7,74.65,820,
11/23/18 21:25,,16.7,74.64,815,
11/23/18 21:25,,16.7,74.64,815,
11/23/18 21:25,,16.7,74.64,811,
11/23/18 21:25,,16.7,74.64,811,
11/23/18 21:25,,16.7,74.64,807,
11/23/18 21:25,,16.8,74.64,802,
11/23/18 21:25,,16.8,74.64,802,
11/23/18 21:25,,16.8,74.64,797,
11/23/18 21:25,,16.8,74.64,797,
11/23/18 21:25,,16.8,74.63,793,
11/23/18 21:25,,16.8,74.63,793,
11/23/18 21:25,,16.8,74.63,793,
11/23/18 21:25,,16.9,74.63,790,
11/23/18 21:25,,16.9,74.63,788,
11/23/18 21:25,,16.9,74.63,788,
11/23/18 21:25,,16.9,74.62,786,
11/23/18 21:25,,16.9,74.62,786,
11/23/18 21:25,,16.9,74.62,786,
11/23/18 21:25,,16.9,74.62,783,
11/23/18 21:25,,16.9,74.62,783,
11/23/18 21:25,,16.9,74.62,780,
11/23/18 21:25,,16.9,74.62,780,
11/23/18 21:25,,16.9,74.62,778,
11/23/18 21:25,,17,74.62,778,
11/23/18 21:25,,17,74.61,776,
11/23/18 21:25,,17,74.61,776,
11/23/18 21:25,,17,74.61,775,
11/23/18 21:25,,17,74.61,775,
11/23/18 21:25,,17,74.61,774,
11/23/18 21:25,,17,74.61,774,
11/23/18 21:25,,17,74.61,773,
11/23/18 21:25,,17,74.61,771,
11/23/18 21:25,,17,74.6,771,
11/23/18 21:25,,17,74.6,770,
11/23/18 21:25,,17,74.6,770,
11/23/18 21:25,,17,74.59,769,
11/23/18 21:25,,17,74.59,769,
11/23/18 21:25,,17,74.59,767,
11/23/18 21:25,,17,74.59,767,
11/23/18 21:25,,17,74.59,767,
11/23/18 21:25,,17,74.59,765,
11/23/18 21:25,,17,74.58,764,
11/23/18 21:25,,17,74.58,764,
11/23/18 21:25,,17,74.58,763,
11/23/18 21:25,,17,74.58,763,
11/23/18 21:25,,17,74.57,762,
11/23/18 21:25,,17,74.57,762,
11/23/18 21:25,,17,74.57,762,
11/23/18 21:25,,17,74.57,762,
11/23/18 21:25,,17,74.57,762,
11/23/18 21:25,,17,74.57,762,
11/23/18 21:25,,17,74.56,761,
11/23/18 21:25,,17,74.56,761,
11/23/18 21:25,,17,74.56,761,
11/23/18 21:25,,17,74.56,761,
11/23/18 21:25,,17,74.56,761,
11/23/18 21:25,,17,74.56,761,
11/23/18 21:24,,17,74.56,761,
11/23/18 21:24,,17,74.55,761,
11/23/18 21:24,,17,74.55,761,
11/23/18 21:24,,17,74.55,761,
11/23/18 21:24,,17,74.55,761,
11/23/18 21:24,,17,74.55,759,
11/23/18 21:24,,17,74.55,759,
11/23/18 21:24,,17,74.55,757,
11/23/18 21:24,,17,74.55,757,
11/23/18 21:24,,17,74.55,757,
11/23/18 21:24,,17,74.55,754,
11/23/18 21:24,,17,74.55,754,
11/23/18 21:24,,17,74.54,751,
11/23/18 21:24,,17,74.54,751,
11/23/18 21:24,,17,74.54,747,
11/23/18 21:24,,17,74.54,747,
11/23/18 21:24,,17,74.54,743,
11/23/18 21:24,,17,74.54,743,
11/23/18 21:24,,17,74.54,739,
11/23/18 21:24,,17,74.54,739,
11/23/18 21:24,,17,74.53,736,
11/23/18 21:24,,17,74.53,736,
11/23/18 21:24,,17,74.53,731,
11/23/18 21:24,,17,74.53,731,
11/23/18 21:24,,17,74.53,727,
11/23/18 21:24,,16.9,74.53,727,
11/23/18 21:24,,16.9,74.53,727,
11/23/18 21:24,,16.9,74.52,716,
11/23/18 21:24,,16.9,74.52,716,
11/23/18 21:24,,16.9,74.52,710,
11/23/18 21:24,,16.9,74.52,710,
11/23/18 21:24,,16.9,74.51,707,
11/23/18 21:24,,16.9,74.51,707,
11/23/18 21:24,,16.9,74.51,707,
11/23/18 21:24,,16.9,74.51,707,
11/23/18 21:24,,16.9,74.5,707,
11/23/18 21:24,,16.9,74.5,707,
11/23/18 21:24,,16.9,74.5,707,
11/23/18 21:24,,16.9,74.5,707,
11/23/18 21:24,,16.9,74.49,707,
11/23/18 21:24,,16.9,74.49,707,
11/23/18 21:24,,16.9,74.49,707,
11/23/18 21:24,,16.9,74.49,707,
11/23/18 21:24,,16.9,74.48,707,
11/23/18 21:24,,16.9,74.48,707,
11/23/18 21:24,,16.9,74.48,707,
11/23/18 21:24,,16.9,74.48,707,
11/23/18 21:24,,16.9,74.47,707,
11/23/18 21:24,,16.9,74.47,707,
11/23/18 21:24,,16.9,74.46,708,
11/23/18 21:24,,16.9,74.46,708,
11/23/18 21:24,,16.9,74.46,708,
11/23/18 21:24,,16.9,74.45,709,
11/23/18 21:24,,16.9,74.45,709,
11/23/18 21:24,,16.9,74.44,709,
11/23/18 21:24,,16.9,74.44,709,
11/23/18 21:24,,16.9,74.43,710,
11/23/18 21:24,,16.9,74.43,710,
11/23/18 21:24,,16.9,74.42,710,
11/23/18 21:24,,16.9,74.42,710,
11/23/18 21:23,,16.9,74.42,710,
11/23/18 21:23,,16.9,74.41,710,
11/23/18 21:23,,16.9,74.41,710,
11/23/18 21:23,,16.9,74.39,710,
11/23/18 21:23,,16.9,74.39,710,
11/23/18 21:23,,16.9,74.38,710,
11/23/18 21:23,,16.9,74.38,710,
11/23/18 21:23,,16.9,74.37,710,
